tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,OcenaImdb,genre_eng,similarity,diff,averageRating_int
tt1877832,movie,X-Men: Days of Future Past,X-Men: Days of Future Past,0,2014,\N,132,"Action,Adventure,Sci-Fi",8.0,634452,630808,"X-Men: Przeszłość, która nadejdzie",X-Men: Days of Future Past,2014,0,6,"USA, Wielka Brytania","Akcja, Sci-Fi",2014-6-23,3.0,"action, sci-fi",0,-2.0,8
tt1869716,movie,The East,The East,0,2013,\N,116,"Adventure,Drama,Thriller",6.8,47346,630909,"Grupa ""Wschód""",The East,2013,0,6,"USA, Wielka Brytania",Thriller,2013-9-20,3.0,thriller,0,-0.7999999999999998,7
tt1967545,movie,Labor Day,Labor Day,0,2013,\N,111,"Drama,Romance",6.9,40203,630993,"Długi, wrześniowy weekend",Labor Day,2013,0,7,USA,Dramat,2014-6-7,3.5,drama,0,0.09999999999999964,7
tt2636488,movie,Hello Carter,Hello Carter,0,2013,\N,80,"Comedy,Drama",5.6,295,631109,"Cześć, Carter",Hello Carter,2013,0,5,Wielka Brytania,"Dramat, Komedia",2016-2-28,2.5,"drama, comedy",0,-0.5999999999999996,6
tt1433811,movie,Disconnect,Disconnect,0,2012,\N,115,"Drama,Thriller",7.5,70894,631256,Rozłączeni,Disconnect,2012,0,5,USA,"Dramat, Thriller",2018-9-4,2.5,"drama, thriller",0,-2.5,8
tt1790885,movie,Zero Dark Thirty,Zero Dark Thirty,0,2012,\N,157,"Drama,Thriller",7.4,257001,632382,Wróg numer jeden,Zero Dark Thirty,2012,0,7,USA,"Thriller, Szpiegowski",2015-7-26,3.5,"thriller, szpiegowski",0,-0.40000000000000036,7
tt1930546,movie,Arthur Newman,Arthur Newman,0,2012,\N,93,Drama,5.7,6714,633104,Drugie życie króla,Arthur Newman,2012,0,6,USA,"Dramat, Komedia",2014-2-3,3.0,"drama, comedy",0,0.2999999999999998,6
tt2042568,movie,Inside Llewyn Davis,Inside Llewyn Davis,0,2013,\N,104,"Comedy,Drama,Music",7.5,127862,633150,"Co jest grane, Davis?",Inside Llewyn Davis,2013,0,7,"Francja, USA, Wielka Brytania","Dramat, Muzyczny",2014-7-17,3.5,"drama, muzyczny",0,-0.5,8
tt2051879,movie,Europa Report,Europa Report,0,2013,\N,90,"Drama,Mystery,Sci-Fi",6.4,64239,633417,Raport z Europy,Europa Report,2013,0,7,USA,"Thriller, Sci-Fi",2014-12-20,3.5,"thriller, sci-fi",0,0.5999999999999996,6
tt2063781,movie,Smashed,Smashed,0,2012,\N,81,Drama,6.8,15884,634516,Wyjść na prostą,Smashed,2012,0,6,USA,"Dramat, Komedia",2013-3-9,3.0,"drama, comedy",0,-0.7999999999999998,7
tt2039338,movie,Flatliners,Flatliners,0,2017,\N,109,"Drama,Horror,Mystery",5.2,37301,634796,Linia życia,Flatliners,2017,0,4,USA,"Horror, Sci-Fi",2018-2-10,2.0,"horror, sci-fi",0,-1.2000000000000002,5
tt2053463,movie,Side Effects,Side Effects,0,2013,\N,106,"Crime,Drama,Mystery",7.1,171984,635084,Panaceum,Side Effects,2013,0,6,USA,Thriller,2013-9-26,3.0,thriller,0,-1.0999999999999996,7
tt3128900,movie,Miss Meadows,Miss Meadows,0,2014,\N,88,"Drama,Thriller",5.7,6778,636202,Panna Meadows,Miss Meadows,2014,0,7,USA,Dramat,2014-12-7,3.5,drama,0,1.2999999999999998,6
tt2070862,movie,Temptation: Confessions of a Marriage Counselor,Temptation: Confessions of a Marriage Counselor,0,2013,\N,111,"Drama,Thriller",5.0,11123,636397,Zakazane pragnienia,Temptation: Confessions of a Marriage Counselor,2013,0,3,USA,Dramat,2014-1-25,1.5,drama,0,-2.0,5
tt1911644,movie,The Call,The Call,0,2013,\N,94,"Crime,Drama,Horror",6.7,106123,636531,Połączenie,The Call,2013,0,7,USA,Thriller,2013-7-20,3.5,thriller,0,0.2999999999999998,7
tt2027265,movie,A Better Life,Une vie meilleure,0,2011,\N,110,Drama,6.6,1586,636659,Lepsze życie,Une vie meilleure,2011,0,6,Francja,Dramat,2013-1-11,3.0,drama,0,-0.5999999999999996,7
tt1761005,movie,Persecuted,Persecuted,0,2014,\N,91,"Action,Drama,Mystery",3.5,1469,636740,Prześladowani,Persecuted,2014,0,4,USA,"Dramat, Thriller",2017-7-1,2.0,"drama, thriller",0,0.5,4
tt2083383,movie,Trouble with the Curve,Trouble with the Curve,0,2012,\N,111,"Drama,Sport",6.8,57302,638714,Dopóki piłka w grze,Trouble with the Curve,2012,0,6,USA,"Dramat, Sportowy",2013-3-2,3.0,"drama, sportowy",0,-0.7999999999999998,7
tt1893256,movie,Redemption,Hummingbird,0,2013,\N,100,"Action,Drama,Thriller",6.2,62725,639250,Koliber,Hummingbird,2013,0,3,"USA, Wielka Brytania","Dramat, Sensacyjny",2013-9-18,1.5,"drama, sensacyjny",0,-3.2,6
tt2099556,movie,Antiviral,Antiviral,0,2012,\N,108,"Horror,Sci-Fi,Thriller",5.7,11253,640026,Zaraźliwi,Antiviral,2012,0,4,"Francja, Kanada","Horror, Sci-Fi",2017-1-28,2.0,"horror, sci-fi",0,-1.7000000000000002,6
tt1727388,movie,The Way Way Back,The Way Way Back,0,2013,\N,103,"Comedy,Drama",7.4,134702,640445,Najlepsze najgorsze wakacje,The Way Way Back,2013,0,4,USA,"Dramat, Komedia",2014-2-16,2.0,"drama, comedy",0,-3.4000000000000004,7
tt2023690,movie,Sightseers,Sightseers,0,2012,\N,88,"Adventure,Comedy,Crime",6.5,25366,641987,Turyści,Sightseers,2012,0,3,Wielka Brytania,Czarna komedia,2013-7-20,1.5,czarna komedia,0,-3.5,6
tt1127883,movie,The Girl,The Girl,0,2012,\N,95,"Crime,Drama,Thriller",6.2,1168,642662,Dziewczyna Hitchcocka,The Girl,2012,0,6,"RPA, USA, Wielka Brytania","Biograficzny, Dramat",2013-1-30,3.0,"biographic, drama",0,-0.20000000000000018,6
tt1894476,movie,How I Live Now,How I Live Now,0,2013,\N,101,"Romance,Sci-Fi,Thriller",6.5,26657,643054,Jeżeli nadejdzie jutro,How I Live Now,2013,0,7,Wielka Brytania,Dramat,2016-3-15,3.5,drama,0,0.5,6
tt1535109,movie,Captain Phillips,Captain Phillips,0,2013,\N,134,"Biography,Crime,Drama",7.8,396417,643366,Kapitan Phillips,Captain Phillips,2013,0,7,USA,"Biograficzny, Dramat",2014-2-1,3.5,"biographic, drama",0,-0.7999999999999998,8
tt2184339,movie,The Purge,The Purge,0,2013,\N,85,"Horror,Thriller",5.7,189714,643609,Noc oczyszczenia,The Purge,2013,0,4,"Francja, USA","Thriller, Sci-Fi",2013-11-12,2.0,"thriller, sci-fi",0,-1.7000000000000002,6
tt2171867,movie,Empire State,Empire State,0,2013,\N,94,"Crime,Drama,Thriller",5.2,18548,643707,Empire State: Ryzykowna gra,Empire State,2013,0,3,USA,"Dramat, Akcja",2013-12-6,1.5,"drama, action",0,-2.2,5
tt1937133,movie,On the Other Side of the Tracks,De l'autre côté du périph,0,2012,\N,96,"Action,Comedy,Crime",5.8,4483,643855,Nieobliczalni,De l'autre côté du périph,2012,0,4,Francja,"Akcja, Komedia kryminalna",2013-10-13,2.0,"action, komedia kryminalna",0,-1.7999999999999998,6
tt2172985,movie,The Art of the Steal,The Art of the Steal,0,2013,\N,90,"Comedy,Crime,Thriller",6.3,22468,643915,Sztuka kradzieży,The Art of the Steal,2013,0,7,"Kanada, USA",Komedia kryminalna,2014-7-17,3.5,komedia kryminalna,0,0.7000000000000002,6
tt2084970,movie,The Imitation Game,The Imitation Game,0,2014,\N,114,"Biography,Drama,Thriller",8.0,638038,644005,Gra tajemnic,The Imitation Game,2014,0,5,USA,"Biograficzny, Dramat",2015-6-23,2.5,"biographic, drama",0,-3.0,8
tt2103281,movie,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,0,2014,\N,130,"Action,Adventure,Drama",7.6,397125,644064,Ewolucja planety małp,Dawn of the Planet of the Apes,2014,0,6,USA,"Dramat, Akcja, Sci-Fi",2014-7-16,3.0,"drama, action, sci-fi",0,-1.5999999999999996,8
tt2125608,movie,Searching for Sugar Man,Searching for Sugar Man,0,2012,\N,86,"Biography,Documentary,Music",8.2,60017,644473,Sugar Man,Searching for Sugar Man,2012,0,9,"Szwecja, Wielka Brytania","Biograficzny, Dokumentalny, Muzyczny",2013-7-29,4.5,"biographic, documentary, muzyczny",0,0.8000000000000007,8
tt1618442,movie,The Last Witch Hunter,The Last Witch Hunter,0,2015,\N,106,"Action,Adventure,Fantasy",6.0,89091,644817,Łowca czarownic,The Last Witch Hunter,2015,0,5,"Chiny, Kanada, USA","Fantasy, Przygodowy",2016-2-29,2.5,"fantasy, przygodowy",0,-1.0,6
tt2139843,movie,Electrick Children,Electrick Children,0,2012,\N,96,Drama,6.8,5430,645098,Elektryczne dzieci,Electrick Children,2012,0,7,USA,Dramat,2013-4-23,3.5,drama,0,0.20000000000000018,7
tt1480295,movie,Killing Season,Killing Season,0,2013,\N,91,"Action,Drama,Thriller",5.4,34352,645470,Sezon na zabijanie,Killing Season,2013,0,3,"Belgia, USA, Bułgaria","Thriller, Akcja",2013-11-16,1.5,"thriller, action",0,-2.4000000000000004,5
tt2109248,movie,Transformers: Age of Extinction,Transformers: Age of Extinction,0,2014,\N,165,"Action,Adventure,Sci-Fi",5.6,288434,645955,Transformers: Wiek zagłady,Transformers: Age of Extinction,2014,0,7,"Chiny, USA","Akcja, Sci-Fi",2014-9-21,3.5,"action, sci-fi",0,1.4000000000000004,6
tt2193215,movie,The Counselor,The Counselor,0,2013,\N,117,"Crime,Drama,Thriller",5.3,93333,646045,Adwokat,The Counselor,2013,0,3,"USA, Wielka Brytania","Dramat, Kryminał",2013-11-17,1.5,"drama, crime",0,-2.3,5
tt2218003,movie,Closed Circuit,Closed Circuit,0,2013,\N,96,"Crime,Drama,Mystery",6.2,20772,646074,Układ,Closed Circuit,2013,0,4,"USA, Wielka Brytania","Dramat, Kryminał",2014-1-25,2.0,"drama, crime",0,-2.2,6
tt2041488,movie,Thunderstruck,Thunderstruck,0,2012,\N,94,"Comedy,Family,Fantasy",5.1,4380,646208,Z zaskoczenia,Thunderstruck,2012,0,4,USA,"Familijny, Komedia",2014-2-19,2.0,"familijny, comedy",0,-1.0999999999999996,5
tt1798709,movie,Her,Her,0,2013,\N,126,"Drama,Romance,Sci-Fi",8.0,491010,646395,Ona,Her,2013,0,7,USA,"Melodramat, Sci-Fi",2014-2-23,3.5,"melodramat, sci-fi",0,-1.0,8
tt1462901,movie,All Is Bright,All Is Bright,0,2013,\N,107,"Comedy,Drama",5.6,5478,647288,Prawie święta,All Is Bright,2013,0,6,USA,"Dramat, Komedia",2013-12-10,3.0,"drama, comedy",0,0.40000000000000036,6
tt2258345,movie,Fading Gigolo,Fading Gigolo,0,2013,\N,90,Comedy,6.2,22807,648127,Casanova po przejściach,Fading Gigolo,2013,0,6,USA,Komedia,2014-9-21,3.0,comedy,0,-0.20000000000000018,6
tt2027231,movie,Perfect Sisters,Perfect Sisters,0,2014,\N,96,"Crime,Drama,Thriller",5.6,5915,648235,Siostry,Perfect Sisters,2014,0,6,Kanada,"Dramat, Kryminał, Thriller",2016-1-12,3.0,"drama, crime, thriller",0,0.40000000000000036,6
tt1327773,movie,Lee Daniels' The Butler,The Butler,0,2013,\N,132,"Biography,Drama",7.2,104210,648849,Kamerdyner,The Butler,2013,0,7,USA,"Biograficzny, Dramat",2014-1-2,3.5,"biographic, drama",0,-0.20000000000000018,7
tt1706620,movie,Snowpiercer,Snowpiercer,0,2013,\N,126,"Action,Drama,Sci-Fi",7.1,254501,649608,Snowpiercer: Arka przyszłości,Snowpiercer,2013,0,6,"Czechy, Francja, USA, Korea Południowa","Thriller, Akcja, Sci-Fi",2014-3-24,3.0,"thriller, action, sci-fi",0,-1.0999999999999996,7
tt2244901,movie,I Give It a Year,I Give It a Year,0,2013,\N,97,"Comedy,Romance",5.7,34484,649905,Daję nam rok,I Give It a Year,2013,0,7,Wielka Brytania,Komedia rom.,2013-10-20,3.5,komedia rom.,0,1.2999999999999998,6
tt1714915,movie,Only Lovers Left Alive,Only Lovers Left Alive,0,2013,\N,123,"Comedy,Drama,Fantasy",7.3,83933,650619,Tylko kochankowie przeżyją,Only Lovers Left Alive,2013,0,8,"Francja, Grecja, Niemcy, USA, Wielka Brytania, Cypr","Horror, Romans",2014-11-5,4.0,"horror, romance",0,0.7000000000000002,7
tt2095649,movie,Grace of Monaco,Grace of Monaco,0,2014,\N,103,"Biography,Drama,Romance",5.7,17226,651260,Grace księżna Monako,Grace of Monaco,2014,0,4,"Belgia, Francja, Szwajcaria, USA, Włochy","Biograficzny, Dramat",2015-9-2,2.0,"biographic, drama",0,-1.7000000000000002,6
tt2316411,movie,Enemy,Enemy,0,2013,\N,91,"Mystery,Thriller",6.9,150220,651383,Wróg,Enemy,2013,0,8,"Hiszpania, Kanada",Thriller,2014-12-6,4.0,thriller,0,1.0999999999999996,7
tt2343793,movie,Third Person,Third Person,0,2013,\N,137,"Drama,Romance",6.4,25428,651592,Miasta miłości,Third Person,2013,0,5,"Belgia, Francja, Niemcy, USA, Wielka Brytania",Melodramat,2014-9-21,2.5,melodramat,0,-1.4000000000000004,6
tt2345567,movie,Haunter,Haunter,0,2013,\N,97,"Fantasy,Horror,Mystery",5.9,15840,651823,Istnienie,Haunter,2013,0,4,"Francja, Kanada",Horror,2016-11-8,2.0,horror,0,-1.9000000000000004,6
tt1413495,movie,Paranoia,Paranoia,0,2013,\N,106,"Drama,Thriller",5.7,33662,652252,Paranoja,Paranoia,2013,0,6,"Francja, Indie, USA",Thriller,2014-1-29,3.0,thriller,0,0.2999999999999998,6
tt2053425,movie,Rust and Bone,De rouille et d'os,0,2012,\N,120,"Drama,Romance",7.5,60134,653607,Rust and Bone,De rouille et d'os,2012,0,8,"Belgia, Francja",Melodramat,2013-4-19,4.0,melodramat,0,0.5,8
tt2372217,movie,Welcome Aboard,Bienvenue parmi nous,0,2012,\N,92,Drama,6.0,294,653881,Witaj wśród nas,Bienvenue parmi nous,2012,0,7,Francja,"Dramat, Komedia",2013-6-16,3.5,"drama, comedy",0,1.0,6
tt2334879,movie,White House Down,White House Down,0,2013,\N,131,"Action,Drama,Thriller",6.4,196641,654022,Świat w płomieniach,White House Down,2013,0,5,USA,"Thriller, Akcja",2013-10-13,2.5,"thriller, action",0,-1.4000000000000004,6
tt1617661,movie,Jupiter Ascending,Jupiter Ascending,0,2015,\N,127,"Action,Adventure,Sci-Fi",5.3,170555,654721,Jupiter: Intronizacja,Jupiter Ascending,2015,0,5,"Australia, USA","Akcja, Sci-Fi",2015-2-17,2.5,"action, sci-fi",0,-0.2999999999999998,5
tt2234155,movie,The Internship,The Internship,0,2013,\N,119,Comedy,6.3,182645,655221,Stażyści,The Internship,2013,0,5,USA,Komedia,2013-10-20,2.5,comedy,0,-1.2999999999999998,6
tt2402157,movie,The November Man,The November Man,0,2014,\N,108,"Action,Crime,Thriller",6.3,60452,655358,November Man,The November Man,2014,0,5,USA,Thriller,2014-10-22,2.5,thriller,0,-1.2999999999999998,6
tt2400463,movie,The Invitation,The Invitation,0,2015,\N,100,"Drama,Horror,Mystery",6.6,77056,655591,Zaproszenie,The Invitation,2015,0,6,USA,Thriller,2018-1-20,3.0,thriller,0,-0.5999999999999996,7
tt0365907,movie,A Walk Among the Tombstones,A Walk Among the Tombstones,0,2014,\N,114,"Action,Crime,Drama",6.5,107443,655615,Krocząc wśród cieni,A Walk Among the Tombstones,2014,0,5,USA,"Dramat, Kryminał",2014-11-11,2.5,"drama, crime",0,-1.5,6
tt2404311,movie,The Family,The Family,0,2013,\N,111,"Comedy,Crime,Thriller",6.3,104772,655799,Porachunki,The Family,2013,0,6,"Francja, USA",Komedia kryminalna,2014-1-2,3.0,komedia kryminalna,0,-0.2999999999999998,6
tt2325853,movie,Matt's Chance,Matt's Chance,0,2013,\N,95,"Comedy,Drama",8.1,1776,655880,Ostatnia szansa Matta,Matt's Chance,2013,0,5,USA,"Dramat, Komedia",2014-9-21,2.5,"drama, comedy",0,-3.0999999999999996,8
tt2179136,movie,American Sniper,American Sniper,0,2014,\N,133,"Action,Biography,Drama",7.3,412436,656040,Snajper,American Sniper,2014,0,8,USA,"Biograficzny, Dramat, Wojenny",2015-2-15,4.0,"biographic, drama, war",0,0.7000000000000002,7
tt2172934,movie,3 Days to Kill,3 Days to Kill,0,2014,\N,117,"Action,Drama,Thriller",6.2,83299,656289,72 godziny,3 Days to Kill,2014,0,3,"Francja, USA",Sensacyjny,2014-8-18,1.5,sensacyjny,0,-3.2,6
tt2397535,movie,Predestination,Predestination,0,2014,\N,97,"Action,Drama,Mystery",7.5,232847,656595,Przeznaczenie,Predestination,2014,0,7,Australia,"Thriller, Sci-Fi",2014-12-1,3.5,"thriller, sci-fi",0,-0.5,8
tt1371150,movie,This Is Where I Leave You,This Is Where I Leave You,0,2014,\N,103,"Comedy,Drama",6.6,66922,656778,Powiedzmy sobie wszystko,This Is Where I Leave You,2014,0,6,USA,"Dramat, Komedia",2014-12-8,3.0,"drama, comedy",0,-0.5999999999999996,7
tt1767372,movie,She's Funny That Way,She's Funny That Way,0,2014,\N,93,"Comedy,Drama",6.1,22891,657155,Dziewczyna warta grzechu,She's Funny That Way,2014,0,7,"Niemcy, USA",Komedia,2015-9-10,3.5,comedy,0,0.9000000000000004,6
tt2034800,movie,The Great Wall,The Great Wall,0,2016,\N,103,"Action,Adventure,Fantasy",5.9,116488,657525,Wielki Mur,The Great Wall,2016,0,4,"Australia, Chiny, Hongkong, Kanada, USA","Fantasy, Przygodowy",2017-4-26,2.0,"fantasy, przygodowy",0,-1.9000000000000004,6
tt2195548,movie,Prince Avalanche,Prince Avalanche,0,2013,\N,94,"Comedy,Drama",6.4,18057,657591,Droga przez Teksas,Prince Avalanche,2013,0,7,USA,"Dramat, Komedia",2014-9-21,3.5,"drama, comedy",0,0.5999999999999996,6
tt0790636,movie,Dallas Buyers Club,Dallas Buyers Club,0,2013,\N,117,"Biography,Drama",8.0,412507,657859,Witaj w klubie,Dallas Buyers Club,2013,0,8,USA,"Biograficzny, Dramat",2014-2-1,4.0,"biographic, drama",0,0.0,8
tt2358891,movie,The Great Beauty,La grande bellezza,0,2013,\N,141,Drama,7.8,74500,658317,Wielkie piękno,La grande bellezza,2013,0,8,"Francja, Włochy","Dramat, Komedia",2015-2-18,4.0,"drama, comedy",0,0.20000000000000018,8
tt2119532,movie,Hacksaw Ridge,Hacksaw Ridge,0,2016,\N,139,"Biography,Drama,History",8.1,387603,658802,Przełęcz ocalonych,Hacksaw Ridge,2016,0,4,"Australia, USA","Biograficzny, Dramat, Wojenny",2017-9-26,2.0,"biographic, drama, war",0,-4.1,8
tt2302755,movie,Olympus Has Fallen,Olympus Has Fallen,0,2013,\N,119,"Action,Thriller",6.5,244179,658833,Olimp w ogniu,Olympus Has Fallen,2013,0,4,USA,"Thriller, Akcja",2013-5-5,2.0,"thriller, action",0,-2.5,6
tt2404463,movie,The Heat,The Heat,0,2013,\N,117,"Action,Comedy,Crime",6.6,156154,659237,Gorący towar,The Heat,2013,0,5,USA,Komedia kryminalna,2013-9-6,2.5,komedia kryminalna,0,-1.5999999999999996,7
tt2219514,movie,Fill the Void,Lemale et ha'halal,0,2012,\N,90,"Drama,Romance",6.7,3512,659323,Wypełnić pustkę,Lemale et ha'halal,2012,0,7,Izrael,Dramat,2013-11-28,3.5,drama,0,0.2999999999999998,7
tt1528100,movie,Exodus: Gods and Kings,Exodus: Gods and Kings,0,2014,\N,150,"Action,Drama,Fantasy",6.0,153553,659455,Exodus: Bogowie i królowie,Exodus: Gods and Kings,2014,0,3,"Hiszpania, USA, Wielka Brytania","Dramat, Przygodowy, Biblijny",2015-5-6,1.5,"drama, przygodowy, biblijny",0,-3.0,6
tt2238050,movie,White Bird in a Blizzard,White Bird in a Blizzard,0,2014,\N,91,"Drama,Mystery,Thriller",6.4,25909,660248,Śnieżny ptak,White Bird in a Blizzard,2014,0,7,"Francja, USA","Dramat, Thriller",2014-11-11,3.5,"drama, thriller",0,0.5999999999999996,6
tt2265398,movie,Drinking Buddies,Drinking Buddies,0,2013,\N,90,"Comedy,Drama,Romance",6.1,54266,660703,Kumple od kufla,Drinking Buddies,2013,0,6,USA,"Dramat, Komedia, Romans",2014-1-20,3.0,"drama, comedy, romance",0,-0.09999999999999964,6
tt2246376,movie,Sleeper's Wake,Sleeper's Wake,0,2012,\N,94,Thriller,5.2,151,661492,Wyrwani ze snu,Sleeper's Wake,2012,0,3,RPA,Thriller,2014-1-19,1.5,thriller,0,-2.2,5
tt2278388,movie,The Grand Budapest Hotel,The Grand Budapest Hotel,0,2014,\N,99,"Adventure,Comedy,Crime",8.1,654066,661817,Grand Budapest Hotel,The Grand Budapest Hotel,2014,0,8,"Niemcy, USA","Dramat, Komedia",2014-9-18,4.0,"drama, comedy",0,-0.09999999999999964,8
tt2170593,movie,St. Vincent,St. Vincent,0,2014,\N,102,"Comedy,Drama",7.2,91053,662081,Mów mi Vincent,St. Vincent,2014,0,6,USA,Komedia,2014-12-1,3.0,comedy,0,-1.2000000000000002,7
tt2310332,movie,The Hobbit: The Battle of the Five Armies,The Hobbit: The Battle of the Five Armies,0,2014,\N,144,"Adventure,Fantasy",7.4,449176,662242,Hobbit: Bitwa Pięciu Armii,The Hobbit: The Battle of the Five Armies,2014,0,3,"Nowa Zelandia, USA","Fantasy, Przygodowy",2015-1-11,1.5,"fantasy, przygodowy",0,-4.4,7
tt2404435,movie,The Magnificent Seven,The Magnificent Seven,0,2016,\N,132,"Action,Adventure,Western",6.9,173720,662836,Siedmiu wspaniałych,The Magnificent Seven,2016,0,5,USA,Western,2018-12-1,2.5,western,0,-1.9000000000000004,7
tt2333804,movie,The Zero Theorem,The Zero Theorem,0,2013,\N,107,"Comedy,Drama,Fantasy",6.1,43160,663000,Teoria wszystkiego,The Zero Theorem,2013,0,3,"Francja, USA, Wielka Brytania, Rumunia","Dramat, Fantasy",2014-9-13,1.5,"drama, fantasy",0,-3.0999999999999996,6
tt1959563,movie,The Hitman's Bodyguard,The Hitman's Bodyguard,0,2017,\N,118,"Action,Comedy,Thriller",6.9,170411,663259,Bodyguard Zawodowiec,The Hitman's Bodyguard,2017,0,6,"Chiny, Holandia, USA, Bułgaria","Komedia, Akcja",2017-12-23,3.0,"comedy, action",0,-0.9000000000000004,7
tt2326612,movie,The Captive,The Captive,0,2014,\N,112,"Crime,Drama,Mystery",5.9,27998,663735,Pojmani,The Captive,2014,0,6,Kanada,Thriller,2015-5-25,3.0,thriller,0,0.09999999999999964,6
tt2096672,movie,Dumb and Dumber To,Dumb and Dumber To,0,2014,\N,109,Comedy,5.6,121890,663821,Głupi i głupszy bardziej,Dumb and Dumber To,2014,0,3,USA,Komedia,2015-1-12,1.5,comedy,0,-2.5999999999999996,6
tt2333784,movie,The Expendables 3,The Expendables 3,0,2014,\N,126,"Action,Adventure,Thriller",6.1,160421,663958,Niezniszczalni 3,The Expendables 3,2014,0,5,"Francja, USA, Bułgaria",Akcja,2014-8-17,2.5,action,0,-1.0999999999999996,6
tt2316204,movie,Alien: Covenant,Alien: Covenant,0,2017,\N,122,"Horror,Sci-Fi,Thriller",6.4,235789,665400,Obcy: Przymierze,Alien: Covenant,2017,0,6,"USA, Wielka Brytania","Horror, Sci-Fi",2017-6-9,3.0,"horror, sci-fi",0,-0.40000000000000036,6
tt2326554,movie,A Girl Walks Home Alone at Night,A Girl Walks Home Alone at Night,0,2014,\N,101,"Drama,Horror",7.0,27807,666433,"O dziewczynie, która wraca nocą sama do domu",A Girl Walks Home Alone at Night,2014,0,6,USA,"Horror, Romans",2015-7-30,3.0,"horror, romance",0,-1.0,7
tt2315558,movie,The Hour of the Lynx,I lossens time,0,2013,\N,93,"Crime,Drama",6.2,1365,666736,Wyjątki z Dekalogu,I lossens time,2013,0,6,"Dania, Szwecja",Dramat,2015-8-6,3.0,drama,0,-0.20000000000000018,6
tt1726592,movie,Before I Go to Sleep,Before I Go to Sleep,0,2014,\N,92,"Drama,Horror,Mystery",6.3,66662,667242,Zanim zasnę,Before I Go to Sleep,2014,0,6,"Francja, Szwecja, USA, Wielka Brytania","Dramat, Thriller",2014-12-7,3.0,"drama, thriller",0,-0.2999999999999998,6
tt2431286,movie,Philomena,Philomena,0,2013,\N,98,"Biography,Comedy,Drama",7.6,90263,668214,Tajemnica Filomeny,Philomena,2013,0,7,"Francja, USA, Wielka Brytania",Dramat,2014-3-17,3.5,drama,0,-0.5999999999999996,8
tt2421416,movie,Trust Me,Trust Me,0,2013,\N,90,"Comedy,Drama",6.1,3141,668292,Sprawa zaufania,Trust Me,2013,0,7,USA,"Dramat, Komedia",2016-5-14,3.5,"drama, comedy",0,0.9000000000000004,6
tt1758810,movie,The Snowman,The Snowman,0,2017,\N,119,"Crime,Drama,Mystery",5.1,52247,668347,Pierwszy śnieg,The Snowman,2017,0,4,"Szwecja, USA, Wielka Brytania",Kryminał,2017-12-29,2.0,crime,0,-1.0999999999999996,5
tt2446042,movie,Taken 3,Taken 3,0,2014,\N,108,"Action,Thriller",6.0,169514,670003,Uprowadzona 3,Taken 3,2014,0,2,Francja,Sensacyjny,2015-2-2,1.0,sensacyjny,0,-4.0,6
tt1641401,movie,Louder Than Words,Louder Than Words,0,2013,\N,95,"Drama,Family",6.0,1006,670219,Więcej niż słowa,Louder Than Words,2013,0,3,USA,"Dramat, Familijny",2015-5-14,1.5,"drama, familijny",0,-3.0,6
tt2209764,movie,Transcendence,Transcendence,0,2014,\N,119,"Drama,Sci-Fi,Thriller",6.3,208256,670682,Transcendencja,Transcendence,2014,0,6,"Chiny, USA, Wielka Brytania","Dramat, Sci-Fi",2014-6-11,3.0,"drama, sci-fi",0,-0.2999999999999998,6
tt2467046,movie,Left Behind,Left Behind,0,2014,\N,110,"Action,Drama,Fantasy",3.1,34780,670711,Czasy ostateczne: Pozostawieni,Left Behind,2014,0,4,USA,"Thriller, Akcja, Sci-Fi",2018-5-7,2.0,"thriller, action, sci-fi",0,0.8999999999999999,3
